File Name,Chunk Size (MB),Number of Chunks,Run Time (Seconds)
,619M, Num_Chunks:6,31.6108
,642M, Num_Chunks:6,29.6117
,619M, Num_Chunks:6,32.3400
,642M, Num_Chunks:6,32.3237
,620M, Num_Chunks:6,30.4283
,642M, Num_Chunks:6,39.5029
,620M, Num_Chunks:6,25.0568
,642M, Num_Chunks:6,26.7346
,620M, Num_Chunks:6,28.9630
,642M, Num_Chunks:6,24.6662
,642M, Num_Chunks:6,20.5560
,620M, Num_Chunks:6,28.8742
,620M, Num_Chunks:6,24.2475
,642M, Num_Chunks:6,31.6858
,642M, Num_Chunks:6,20.4695
,620M, Num_Chunks:6,31.6582
,620M, Num_Chunks:6,28.6299
,642M, Num_Chunks:6,34.2347
,642M, Num_Chunks:6,30.3144
,620M, Num_Chunks:6,36.7446
,643M, Num_Chunks:6,24.8302
,620M, Num_Chunks:6,24.9334
,643M, Num_Chunks:6,31.7536
,620M, Num_Chunks:6,25.2746
,643M, Num_Chunks:6,32.2384
,621M, Num_Chunks:6,32.2007
,621M, Num_Chunks:6,24.6592
,643M, Num_Chunks:6,30.6241
,643M, Num_Chunks:6,27.2392
,621M, Num_Chunks:6,49.2418
,643M, Num_Chunks:6,35.2675
,621M, Num_Chunks:6,33.6159
,643M, Num_Chunks:6,30.1766
,621M, Num_Chunks:6,28.2984
,643M, Num_Chunks:6,26.6314
,621M, Num_Chunks:6,24.0609
,643M, Num_Chunks:6,27.8660
,621M, Num_Chunks:6,36.5197
,643M, Num_Chunks:6,33.0010
,621M, Num_Chunks:6,23.1557
,644M, Num_Chunks:6,28.5551
,621M, Num_Chunks:6,32.4525
,644M, Num_Chunks:6,27.4018
,621M, Num_Chunks:6,27.8438
,644M, Num_Chunks:6,24.5730
,622M, Num_Chunks:6,27.5491
,644M, Num_Chunks:6,22.4741
,622M, Num_Chunks:6,32.5334
,644M, Num_Chunks:6,32.3582
,622M, Num_Chunks:6,23.9750
,644M, Num_Chunks:6,24.6831
,644M, Num_Chunks:6,26.0810
,622M, Num_Chunks:6,35.3672
,622M, Num_Chunks:6,27.5959
,644M, Num_Chunks:6,29.9533
,622M, Num_Chunks:6,30.4101
,644M, Num_Chunks:6,30.4275
,644M, Num_Chunks:6,31.6346
,622M, Num_Chunks:6,31.6831
,622M, Num_Chunks:6,32.4066
,645M, Num_Chunks:6,32.4458
,645M, Num_Chunks:6,30.0769
,622M, Num_Chunks:6,37.4710
,622M, Num_Chunks:6,22.0997
,645M, Num_Chunks:6,29.4863
,623M, Num_Chunks:6,25.9205
,645M, Num_Chunks:6,35.0526
,623M, Num_Chunks:6,35.8291
,645M, Num_Chunks:6,26.6974
,645M, Num_Chunks:6,33.4827
,623M, Num_Chunks:6,33.4948
,623M, Num_Chunks:6,31.5786
,645M, Num_Chunks:6,31.5863
,623M, Num_Chunks:6,30.7985
,645M, Num_Chunks:6,30.8100
,623M, Num_Chunks:6,27.2856
,645M, Num_Chunks:6,33.4097
,645M, Num_Chunks:6,31.9200
,623M, Num_Chunks:6,38.0827
,623M, Num_Chunks:6,30.0249
,646M, Num_Chunks:6,30.0706
,646M, Num_Chunks:6,30.0131
,623M, Num_Chunks:6,37.1832
,646M, Num_Chunks:6,25.0253
,623M, Num_Chunks:6,23.6216
,624M, Num_Chunks:6,22.2315
,646M, Num_Chunks:6,34.7604
,624M, Num_Chunks:6,32.5425
,646M, Num_Chunks:6,27.7958
,646M, Num_Chunks:6,30.8225
,624M, Num_Chunks:6,32.8741
,646M, Num_Chunks:6,27.4067
,624M, Num_Chunks:6,33.4883
,624M, Num_Chunks:6,22.2297
,646M, Num_Chunks:6,28.3314
,624M, Num_Chunks:6,25.8442
,646M, Num_Chunks:6,32.2159
,624M, Num_Chunks:6,21.4030
,646M, Num_Chunks:6,26.7620
,624M, Num_Chunks:6,23.3024
,647M, Num_Chunks:6,25.7477
,624M, Num_Chunks:6,29.0765
,647M, Num_Chunks:6,30.5400
,624M, Num_Chunks:6,24.0495
,647M, Num_Chunks:6,25.4131
,625M, Num_Chunks:6,25.1081
,647M, Num_Chunks:6,29.4152
,625M, Num_Chunks:6,28.1045
,625M, Num_Chunks:6,24.5102
,647M, Num_Chunks:6,31.3224
,625M, Num_Chunks:6,25.5266
,647M, Num_Chunks:6,31.9749
,625M, Num_Chunks:6,29.7022
,647M, Num_Chunks:6,25.2871
,647M, Num_Chunks:6,26.1147
,625M, Num_Chunks:6,34.7805
,647M, Num_Chunks:6,41.8899
,625M, Num_Chunks:6,42.0485
,647M, Num_Chunks:6,25.6277
,625M, Num_Chunks:6,32.8060
,648M, Num_Chunks:6,23.5487
,648M, Num_Chunks:6,20.9047
,625M, Num_Chunks:6,36.8751
,648M, Num_Chunks:6,37.8718
,625M, Num_Chunks:6,31.5530
,648M, Num_Chunks:6,28.7264
,626M, Num_Chunks:6,40.2960
,648M, Num_Chunks:6,29.3732
,626M, Num_Chunks:6,33.1282
,648M, Num_Chunks:6,26.0939
,626M, Num_Chunks:6,25.2298
,648M, Num_Chunks:6,25.8922
,626M, Num_Chunks:6,23.6193
,648M, Num_Chunks:6,30.3190
,626M, Num_Chunks:6,24.9792
,626M, Num_Chunks:6,22.9776
,648M, Num_Chunks:6,41.2943
,626M, Num_Chunks:6,30.8369
,648M, Num_Chunks:6,26.1864
,626M, Num_Chunks:6,31.9896
,649M, Num_Chunks:6,41.0138
,626M, Num_Chunks:6,31.6579
,649M, Num_Chunks:6,21.6168
,649M, Num_Chunks:6,23.2188
,626M, Num_Chunks:6,35.2616
,627M, Num_Chunks:6,23.5494
,649M, Num_Chunks:6,29.9109
,649M, Num_Chunks:6,24.6801
,627M, Num_Chunks:6,31.0137
,649M, Num_Chunks:6,29.7621
,627M, Num_Chunks:6,31.2192
,649M, Num_Chunks:6,25.3343
,627M, Num_Chunks:6,34.0491
,649M, Num_Chunks:6,24.7658
,627M, Num_Chunks:6,26.6430
,649M, Num_Chunks:6,19.8231
,627M, Num_Chunks:6,27.7794
,649M, Num_Chunks:6,32.1352
,650M, Num_Chunks:6,31.6718
,627M, Num_Chunks:6,37.6111
,650M, Num_Chunks:6,28.5787
,627M, Num_Chunks:6,37.0242
,650M, Num_Chunks:6,28.1653
,627M, Num_Chunks:6,26.6202
,650M, Num_Chunks:6,28.8168
,627M, Num_Chunks:6,35.9117
,628M, Num_Chunks:6,22.9229
,628M, Num_Chunks:6,22.0255
,650M, Num_Chunks:6,59.0467
,628M, Num_Chunks:6,26.3098
,650M, Num_Chunks:6,32.8225
,650M, Num_Chunks:6,21.2907
,628M, Num_Chunks:6,34.2986
,650M, Num_Chunks:6,31.5686
,628M, Num_Chunks:6,31.7903
,628M, Num_Chunks:6,22.6364
,650M, Num_Chunks:6,37.3445
,628M, Num_Chunks:6,31.5034
,650M, Num_Chunks:6,31.4712
,651M, Num_Chunks:6,21.5625
,628M, Num_Chunks:6,35.9737
,628M, Num_Chunks:6,21.7004
,651M, Num_Chunks:6,34.6623
,651M, Num_Chunks:6,24.6066
,628M, Num_Chunks:6,31.1978
,651M, Num_Chunks:6,30.2496
,629M, Num_Chunks:6,36.7229
,651M, Num_Chunks:6,22.1629
,629M, Num_Chunks:6,21.8205
,629M, Num_Chunks:6,24.9711
,651M, Num_Chunks:6,31.1424
,629M, Num_Chunks:6,31.0769
,651M, Num_Chunks:6,38.6164
,651M, Num_Chunks:6,23.7165
,629M, Num_Chunks:6,39.6752
,651M, Num_Chunks:6,30.3631
,629M, Num_Chunks:6,28.3922
,629M, Num_Chunks:6,22.1096
,651M, Num_Chunks:6,36.8032
,652M, Num_Chunks:6,25.3168
,629M, Num_Chunks:6,33.6048
,629M, Num_Chunks:6,35.6387
,652M, Num_Chunks:6,53.2031
,629M, Num_Chunks:6,29.7670
,652M, Num_Chunks:6,23.2108
,630M, Num_Chunks:6,34.6624
,652M, Num_Chunks:6,32.5984
,630M, Num_Chunks:6,32.7389
,652M, Num_Chunks:6,30.1308
,652M, Num_Chunks:6,23.2066
,630M, Num_Chunks:6,29.5824
,630M, Num_Chunks:6,28.1589
,652M, Num_Chunks:6,44.8730
,630M, Num_Chunks:6,24.2056
,652M, Num_Chunks:6,25.4608
,630M, Num_Chunks:6,37.6231
,652M, Num_Chunks:6,28.1974
,630M, Num_Chunks:6,27.0386
,652M, Num_Chunks:6,33.8496
,630M, Num_Chunks:6,23.7782
,653M, Num_Chunks:6,32.9177
,630M, Num_Chunks:6,34.3255
,653M, Num_Chunks:6,25.6904
,630M, Num_Chunks:6,38.0560
,653M, Num_Chunks:6,24.0790
,653M, Num_Chunks:6,25.5831
,631M, Num_Chunks:6,29.6187
,631M, Num_Chunks:6,29.7168
,653M, Num_Chunks:6,31.9317
,631M, Num_Chunks:6,29.9718
,653M, Num_Chunks:6,29.9839
,631M, Num_Chunks:6,24.3670
,653M, Num_Chunks:6,30.4521
,653M, Num_Chunks:6,22.3996
,631M, Num_Chunks:6,34.8580
,653M, Num_Chunks:6,31.4076
,631M, Num_Chunks:6,27.2926
,653M, Num_Chunks:6,27.3574
,631M, Num_Chunks:6,25.1290
,631M, Num_Chunks:6,26.3143
,654M, Num_Chunks:6,31.9220
,631M, Num_Chunks:6,29.6871
,654M, Num_Chunks:6,30.2993
,631M, Num_Chunks:6,25.5888
,654M, Num_Chunks:6,31.2052
,632M, Num_Chunks:6,26.3422
,654M, Num_Chunks:6,22.2629
,654M, Num_Chunks:6,23.6186
,632M, Num_Chunks:6,31.4030
,654M, Num_Chunks:6,31.2011
,632M, Num_Chunks:6,40.9129
,654M, Num_Chunks:6,24.9653
,632M, Num_Chunks:6,40.2581
,654M, Num_Chunks:6,33.0658
,632M, Num_Chunks:6,24.6268
,654M, Num_Chunks:6,34.5396
,654M, Num_Chunks:6,20.5437
,632M, Num_Chunks:6,40.8022
,632M, Num_Chunks:6,26.8618
,655M, Num_Chunks:6,31.2638
,655M, Num_Chunks:6,22.6925
,632M, Num_Chunks:6,31.3475
,632M, Num_Chunks:6,20.3259
,655M, Num_Chunks:6,32.6618
,632M, Num_Chunks:6,34.5397
,655M, Num_Chunks:6,28.7784
,655M, Num_Chunks:6,25.7004
,633M, Num_Chunks:6,31.5696
,655M, Num_Chunks:6,28.1018
,633M, Num_Chunks:6,22.2395
,655M, Num_Chunks:6,24.8700
,633M, Num_Chunks:6,26.6523
,633M, Num_Chunks:6,26.7717
,655M, Num_Chunks:6,34.0963
,633M, Num_Chunks:6,23.4079
,655M, Num_Chunks:6,23.6155
,633M, Num_Chunks:6,24.4131
,655M, Num_Chunks:6,26.2131
,656M, Num_Chunks:6,19.9826
,633M, Num_Chunks:6,27.5492
,633M, Num_Chunks:6,27.4633
,656M, Num_Chunks:6,35.0779
,633M, Num_Chunks:6,21.4564
,656M, Num_Chunks:6,29.8704
,633M, Num_Chunks:6,22.1334
,656M, Num_Chunks:6,24.8983
,634M, Num_Chunks:6,43.9199
,656M, Num_Chunks:6,31.6853
,634M, Num_Chunks:6,23.5055
,656M, Num_Chunks:6,23.2493
,656M, Num_Chunks:6,26.8713
,634M, Num_Chunks:6,33.1598
,634M, Num_Chunks:6,23.7340
,656M, Num_Chunks:6,23.7384
,634M, Num_Chunks:6,25.3011
,656M, Num_Chunks:6,31.6747
,656M, Num_Chunks:6,25.6522
,634M, Num_Chunks:6,39.9012
,657M, Num_Chunks:6,24.7066
,634M, Num_Chunks:6,21.3512
,634M, Num_Chunks:6,31.1408
,657M, Num_Chunks:6,35.6640
,657M, Num_Chunks:6,32.8144
,634M, Num_Chunks:6,46.0982
,634M, Num_Chunks:6,20.6501
,657M, Num_Chunks:6,40.5535
,635M, Num_Chunks:6,33.7434
,657M, Num_Chunks:6,27.1345
,635M, Num_Chunks:6,28.8327
,657M, Num_Chunks:6,28.8298
,635M, Num_Chunks:6,26.0242
,657M, Num_Chunks:6,34.6063
,635M, Num_Chunks:6,24.9970
,657M, Num_Chunks:6,26.2292
,635M, Num_Chunks:6,28.9071
,657M, Num_Chunks:6,25.2052
,635M, Num_Chunks:6,32.9230
,657M, Num_Chunks:6,26.8080
,658M, Num_Chunks:6,21.4383
,635M, Num_Chunks:6,27.3760
,658M, Num_Chunks:6,28.1263
,635M, Num_Chunks:6,24.1013
,635M, Num_Chunks:6,22.3980
,658M, Num_Chunks:6,24.3060
,658M, Num_Chunks:6,31.1363
,635M, Num_Chunks:6,31.1604
,658M, Num_Chunks:6,24.9004
,636M, Num_Chunks:6,31.0488
,636M, Num_Chunks:6,26.5509
,658M, Num_Chunks:6,32.7146
,658M, Num_Chunks:6,28.5650
,636M, Num_Chunks:6,28.5956
,636M, Num_Chunks:6,29.2649
,658M, Num_Chunks:6,38.5225
,636M, Num_Chunks:6,22.6955
,658M, Num_Chunks:6,23.8409
,636M, Num_Chunks:6,33.9130
,658M, Num_Chunks:6,30.5891
,636M, Num_Chunks:6,27.0392
,659M, Num_Chunks:6,26.2143
,636M, Num_Chunks:6,25.7953
,659M, Num_Chunks:6,27.5043
,659M, Num_Chunks:6,24.2666
,636M, Num_Chunks:6,38.7305
,636M, Num_Chunks:6,22.2044
,659M, Num_Chunks:6,34.8295
,637M, Num_Chunks:6,28.5767
,659M, Num_Chunks:6,30.0537
,637M, Num_Chunks:6,31.8702
,659M, Num_Chunks:6,25.9689
,659M, Num_Chunks:6,29.3861
,637M, Num_Chunks:6,31.0754
,637M, Num_Chunks:6,27.5309
,659M, Num_Chunks:6,34.2418
,637M, Num_Chunks:6,32.0712
,659M, Num_Chunks:6,33.3359
,637M, Num_Chunks:6,24.7165
,659M, Num_Chunks:6,27.3074
,637M, Num_Chunks:6,27.9277
,660M, Num_Chunks:6,24.1379
,660M, Num_Chunks:6,18.8536
,637M, Num_Chunks:6,31.5672
,660M, Num_Chunks:6,37.6752
,637M, Num_Chunks:6,31.7365
,660M, Num_Chunks:6,29.2133
,637M, Num_Chunks:6,38.3737
,638M, Num_Chunks:6,25.0430
,660M, Num_Chunks:6,34.2583
,638M, Num_Chunks:6,32.8981
,660M, Num_Chunks:6,32.8793
,638M, Num_Chunks:6,31.2930
,660M, Num_Chunks:6,31.2656
,638M, Num_Chunks:6,28.5408
,660M, Num_Chunks:6,28.5401
,660M, Num_Chunks:6,30.3158
,638M, Num_Chunks:6,37.1030
,638M, Num_Chunks:6,22.0832
,660M, Num_Chunks:6,39.2716
,661M, Num_Chunks:6,25.4728
,638M, Num_Chunks:6,35.9259
,661M, Num_Chunks:6,30.8775
,638M, Num_Chunks:6,37.1223
,661M, Num_Chunks:6,25.9429
,638M, Num_Chunks:6,26.6866
,661M, Num_Chunks:6,32.0767
,638M, Num_Chunks:6,31.6374
,639M, Num_Chunks:6,24.2233
,661M, Num_Chunks:6,38.2738
,639M, Num_Chunks:6,27.5936
,661M, Num_Chunks:6,32.2197
,661M, Num_Chunks:6,23.4406
,639M, Num_Chunks:6,42.6787
,639M, Num_Chunks:6,22.9497
,661M, Num_Chunks:6,38.2599
,639M, Num_Chunks:6,23.8614
,661M, Num_Chunks:6,22.0157
,661M, Num_Chunks:6,21.8476
,639M, Num_Chunks:6,34.4753
,662M, Num_Chunks:6,26.7432
,639M, Num_Chunks:6,25.9685
,662M, Num_Chunks:6,23.7407
,639M, Num_Chunks:6,30.6609
,662M, Num_Chunks:6,32.7406
,639M, Num_Chunks:6,31.8315
,662M, Num_Chunks:6,25.1535
,639M, Num_Chunks:6,23.3977
,662M, Num_Chunks:6,31.1783
,640M, Num_Chunks:6,29.6274
,662M, Num_Chunks:6,22.8832
,640M, Num_Chunks:6,29.2029
,662M, Num_Chunks:6,38.4487
,640M, Num_Chunks:6,30.5259
,662M, Num_Chunks:6,24.9531
,640M, Num_Chunks:6,26.5899
,640M, Num_Chunks:6,19.7234
,662M, Num_Chunks:6,35.1481
,640M, Num_Chunks:6,26.5579
,662M, Num_Chunks:6,28.4708
,640M, Num_Chunks:6,32.2957
,663M, Num_Chunks:6,23.2528
,663M, Num_Chunks:6,24.6823
,640M, Num_Chunks:6,31.4321
,663M, Num_Chunks:6,27.4136
,640M, Num_Chunks:6,27.6724
,640M, Num_Chunks:6,28.7350
,663M, Num_Chunks:6,35.8001
,663M, Num_Chunks:6,29.2037
,641M, Num_Chunks:6,29.3102
,663M, Num_Chunks:6,32.6087
,641M, Num_Chunks:6,32.5918
,663M, Num_Chunks:6,38.6301
,641M, Num_Chunks:6,38.6303
,663M, Num_Chunks:6,28.7076
,641M, Num_Chunks:6,34.4500
,663M, Num_Chunks:6,27.7994
,641M, Num_Chunks:6,32.1872
,663M, Num_Chunks:6,27.5159
,641M, Num_Chunks:6,24.3018
,664M, Num_Chunks:6,24.3100
,641M, Num_Chunks:6,24.0942
,641M, Num_Chunks:6,23.6319
,664M, Num_Chunks:6,37.2271
,641M, Num_Chunks:6,29.3107
,664M, Num_Chunks:6,31.9412
,641M, Num_Chunks:6,25.6985
,664M, Num_Chunks:6,23.6178
,642M, Num_Chunks:6,27.6485
,664M, Num_Chunks:6,31.7161
,642M, Num_Chunks:6,30.3274
,664M, Num_Chunks:6,20.8739
,664M, Num_Chunks:6,23.3363
,642M, Num_Chunks:6,34.8846
,664M, Num_Chunks:6,28.2501
,642M, Num_Chunks:6,30.0559
,664M, Num_Chunks:6,25.5082
,642M, Num_Chunks:6,22.5706
,642M, Num_Chunks:6,26.9314
,664M, Num_Chunks:6,35.3472
,665M, Num_Chunks:6,29.5694
,642M, Num_Chunks:6,35.7137
,642M, Num_Chunks:6,22.4791
,665M, Num_Chunks:6,34.5847
,642M, Num_Chunks:6,28.6541
,665M, Num_Chunks:6,31.1657
,642M, Num_Chunks:6,21.8147
,665M, Num_Chunks:6,34.9675
,643M, Num_Chunks:6,21.6767
,643M, Num_Chunks:6,26.0355
,665M, Num_Chunks:6,28.0703
,665M, Num_Chunks:6,31.8635
,643M, Num_Chunks:6,33.9020
,643M, Num_Chunks:6,32.1368
,665M, Num_Chunks:6,32.1590
,643M, Num_Chunks:6,26.3069
,665M, Num_Chunks:6,46.2303
,643M, Num_Chunks:6,29.2890
,643M, Num_Chunks:6,20.0131
,665M, Num_Chunks:6,35.5052
,643M, Num_Chunks:6,26.6054
,665M, Num_Chunks:6,32.1857
,643M, Num_Chunks:6,40.0925
,666M, Num_Chunks:6,34.3003
,643M, Num_Chunks:6,21.9231
,666M, Num_Chunks:6,21.9719
,644M, Num_Chunks:6,28.6140
,666M, Num_Chunks:6,22.6660
,666M, Num_Chunks:6,28.4012
,644M, Num_Chunks:6,30.3450
,666M, Num_Chunks:6,25.4540
,644M, Num_Chunks:6,23.5501
,666M, Num_Chunks:6,30.5353
,644M, Num_Chunks:6,30.5586
,666M, Num_Chunks:6,26.4376
,644M, Num_Chunks:6,28.8163
,644M, Num_Chunks:6,28.4743
,666M, Num_Chunks:6,37.5570
,644M, Num_Chunks:6,29.8911
,666M, Num_Chunks:6,23.2571
,644M, Num_Chunks:6,23.8316
,666M, Num_Chunks:6,39.3366
,644M, Num_Chunks:6,21.9099
,644M, Num_Chunks:6,23.2656
,667M, Num_Chunks:6,36.9255
,667M, Num_Chunks:6,21.7894
,645M, Num_Chunks:6,31.2164
,667M, Num_Chunks:6,31.3513
,645M, Num_Chunks:6,35.1028
,667M, Num_Chunks:6,30.7193
,645M, Num_Chunks:6,24.8405
,645M, Num_Chunks:6,30.8901
,667M, Num_Chunks:6,37.0845
,645M, Num_Chunks:6,21.7236
,667M, Num_Chunks:6,28.0277
,645M, Num_Chunks:6,28.0274
,667M, Num_Chunks:6,22.3366
,645M, Num_Chunks:6,27.1869
,667M, Num_Chunks:6,26.4164
,645M, Num_Chunks:6,23.5382
,667M, Num_Chunks:6,28.2945
,645M, Num_Chunks:6,24.1163
,667M, Num_Chunks:6,41.8420
,645M, Num_Chunks:6,28.5163
,668M, Num_Chunks:6,31.8477
,646M, Num_Chunks:6,31.8736
,668M, Num_Chunks:6,27.1089
,646M, Num_Chunks:6,35.2002
,646M, Num_Chunks:6,21.5312
,668M, Num_Chunks:6,30.8798
,668M, Num_Chunks:6,23.7536
,646M, Num_Chunks:6,32.0513
,668M, Num_Chunks:6,23.7620
,646M, Num_Chunks:6,23.3425
,668M, Num_Chunks:6,30.2614
,646M, Num_Chunks:6,30.7117
,668M, Num_Chunks:6,23.2752
,646M, Num_Chunks:6,35.8764
,668M, Num_Chunks:6,26.7374
,668M, Num_Chunks:6,22.5647
,646M, Num_Chunks:6,29.6302
,668M, Num_Chunks:6,31.5480
,646M, Num_Chunks:6,37.7246
,669M, Num_Chunks:6,27.1039
,646M, Num_Chunks:6,30.7783
,669M, Num_Chunks:6,35.5156
,647M, Num_Chunks:6,32.5233
,647M, Num_Chunks:6,26.8146
,669M, Num_Chunks:6,33.7251
,647M, Num_Chunks:6,26.5678
,669M, Num_Chunks:6,32.6024
,669M, Num_Chunks:6,19.9942
,647M, Num_Chunks:6,27.7240
,669M, Num_Chunks:6,28.3554
,647M, Num_Chunks:6,40.4203
,669M, Num_Chunks:6,23.8007
,647M, Num_Chunks:6,26.9562
,669M, Num_Chunks:6,33.7277
,647M, Num_Chunks:6,22.9279
,669M, Num_Chunks:6,26.6158
,647M, Num_Chunks:6,32.0491
,669M, Num_Chunks:6,24.2544
,647M, Num_Chunks:6,31.6406
,670M, Num_Chunks:6,29.3965
,670M, Num_Chunks:6,20.9140
,647M, Num_Chunks:6,31.4407
,648M, Num_Chunks:6,31.9211
,670M, Num_Chunks:6,31.9641
,648M, Num_Chunks:6,23.9926
,670M, Num_Chunks:6,25.8869
,648M, Num_Chunks:6,25.7803
,670M, Num_Chunks:6,30.7001
,670M, Num_Chunks:6,32.8749
,648M, Num_Chunks:6,39.7324
,648M, Num_Chunks:6,23.3394
,670M, Num_Chunks:6,29.2784
,670M, Num_Chunks:6,23.5253
,648M, Num_Chunks:6,29.4373
,670M, Num_Chunks:6,27.8008
,648M, Num_Chunks:6,35.0463
,670M, Num_Chunks:6,22.9126
,648M, Num_Chunks:6,22.5185
,648M, Num_Chunks:6,22.9311
,671M, Num_Chunks:6,36.4320
,671M, Num_Chunks:6,28.8080
,648M, Num_Chunks:6,35.4850
,671M, Num_Chunks:6,30.2390
,649M, Num_Chunks:6,44.5400
,671M, Num_Chunks:6,27.8897
,649M, Num_Chunks:6,29.9050
,671M, Num_Chunks:6,32.1678
,649M, Num_Chunks:6,28.7131
,671M, Num_Chunks:6,26.9191
,649M, Num_Chunks:6,23.4071
,671M, Num_Chunks:6,31.2413
,649M, Num_Chunks:6,28.7528
,671M, Num_Chunks:6,29.3192
,649M, Num_Chunks:6,30.3630
,649M, Num_Chunks:6,21.4681
,671M, Num_Chunks:6,31.1825
,671M, Num_Chunks:6,24.0743
,649M, Num_Chunks:6,32.5093
,649M, Num_Chunks:6,23.2180
,672M, Num_Chunks:6,36.4524
,649M, Num_Chunks:6,28.0448
,672M, Num_Chunks:6,28.2523
,650M, Num_Chunks:6,32.7239
,672M, Num_Chunks:6,25.9268
,672M, Num_Chunks:6,28.3787
,650M, Num_Chunks:6,34.9616
,650M, Num_Chunks:6,23.5484
,672M, Num_Chunks:6,30.1588
,672M, Num_Chunks:6,22.7706
,650M, Num_Chunks:6,29.7578
,672M, Num_Chunks:6,29.0305
,650M, Num_Chunks:6,36.0373
,672M, Num_Chunks:6,24.1264
,672M, Num_Chunks:6,21.6178
,650M, Num_Chunks:6,38.7855
,650M, Num_Chunks:6,23.8761
,672M, Num_Chunks:6,30.9138
,673M, Num_Chunks:6,32.7810
,650M, Num_Chunks:6,32.8457
,673M, Num_Chunks:6,31.6230
,650M, Num_Chunks:6,38.3606
,650M, Num_Chunks:6,23.4663
,673M, Num_Chunks:6,32.0390
,673M, Num_Chunks:6,33.2491
,651M, Num_Chunks:6,35.1012
,651M, Num_Chunks:6,31.3313
,673M, Num_Chunks:6,37.7184
,651M, Num_Chunks:6,27.0129
,673M, Num_Chunks:6,37.0090
,651M, Num_Chunks:6,28.1938
,673M, Num_Chunks:6,24.4773
,651M, Num_Chunks:6,30.7793
,673M, Num_Chunks:6,25.3348
,651M, Num_Chunks:6,24.0391
,673M, Num_Chunks:6,22.1774
,651M, Num_Chunks:6,29.4060
,673M, Num_Chunks:6,30.1700
,674M, Num_Chunks:6,30.1350
,651M, Num_Chunks:6,36.2235
,651M, Num_Chunks:6,31.3806
,674M, Num_Chunks:6,31.4209
,674M, Num_Chunks:6,31.5794
,651M, Num_Chunks:6,37.2348
,652M, Num_Chunks:6,18.9244
,674M, Num_Chunks:6,29.6979
,674M, Num_Chunks:6,24.0925
,652M, Num_Chunks:6,29.2598
,674M, Num_Chunks:6,24.8278
,652M, Num_Chunks:6,31.1362
,652M, Num_Chunks:6,25.8219
,674M, Num_Chunks:6,38.1025
,652M, Num_Chunks:6,27.4764
,674M, Num_Chunks:6,27.7430
,674M, Num_Chunks:6,21.5051
,652M, Num_Chunks:6,33.9889
,674M, Num_Chunks:6,24.4760
,652M, Num_Chunks:6,24.1318
,675M, Num_Chunks:6,28.7555
,652M, Num_Chunks:6,22.8839
,652M, Num_Chunks:6,25.8891
,675M, Num_Chunks:6,32.4664
,652M, Num_Chunks:6,23.6581
,675M, Num_Chunks:6,22.6117
,653M, Num_Chunks:6,27.1373
,675M, Num_Chunks:6,29.5430
,653M, Num_Chunks:6,23.8632
,675M, Num_Chunks:6,30.6751
,653M, Num_Chunks:6,22.0236
,675M, Num_Chunks:6,23.9250
,653M, Num_Chunks:6,21.8379
,675M, Num_Chunks:6,37.6124
,653M, Num_Chunks:6,32.4397
,675M, Num_Chunks:6,30.1356
,653M, Num_Chunks:6,30.0954
,653M, Num_Chunks:6,30.2226
,675M, Num_Chunks:6,36.4137
,675M, Num_Chunks:6,30.6158
,653M, Num_Chunks:6,36.8332
,653M, Num_Chunks:6,24.9522
,676M, Num_Chunks:6,30.7730
,653M, Num_Chunks:6,27.8183
,676M, Num_Chunks:6,22.0429
,654M, Num_Chunks:6,26.0054
,676M, Num_Chunks:6,32.2031
,654M, Num_Chunks:6,27.5708
,676M, Num_Chunks:6,34.9811
,676M, Num_Chunks:6,21.7299
,654M, Num_Chunks:6,43.2764
,676M, Num_Chunks:6,27.1859
,654M, Num_Chunks:6,21.3524
,676M, Num_Chunks:6,33.2770
,654M, Num_Chunks:6,37.8416
,654M, Num_Chunks:6,26.6267
,676M, Num_Chunks:6,33.3302
,654M, Num_Chunks:6,26.3617
,676M, Num_Chunks:6,26.3589
,654M, Num_Chunks:6,31.2168
,676M, Num_Chunks:6,40.7404
,654M, Num_Chunks:6,32.5676
,677M, Num_Chunks:6,37.2473
,654M, Num_Chunks:6,25.7968
,677M, Num_Chunks:6,27.5073
,655M, Num_Chunks:6,21.9912
,677M, Num_Chunks:6,30.3678
,655M, Num_Chunks:6,30.0405
,677M, Num_Chunks:6,35.5567
,655M, Num_Chunks:6,35.9231
,677M, Num_Chunks:6,22.7017
,655M, Num_Chunks:6,23.2485
,655M, Num_Chunks:6,21.4321
,677M, Num_Chunks:6,34.0703
,655M, Num_Chunks:6,24.4110
,677M, Num_Chunks:6,20.4619
,655M, Num_Chunks:6,25.1533
,677M, Num_Chunks:6,35.2562
,655M, Num_Chunks:6,32.5302
,677M, Num_Chunks:6,22.0565
,677M, Num_Chunks:6,22.8703
,655M, Num_Chunks:6,31.6586
,678M, Num_Chunks:6,31.5593
,655M, Num_Chunks:6,26.0120
,656M, Num_Chunks:6,23.3159
,678M, Num_Chunks:6,34.0868
,656M, Num_Chunks:6,24.7847
,678M, Num_Chunks:6,23.2397
,678M, Num_Chunks:6,19.6969
,656M, Num_Chunks:6,33.3224
,656M, Num_Chunks:6,26.9833
,678M, Num_Chunks:6,32.9637
,678M, Num_Chunks:6,25.4626
,656M, Num_Chunks:6,33.8001
,656M, Num_Chunks:6,22.1018
,678M, Num_Chunks:6,43.8184
