File Name,Chunk Size (MB),Number of Chunks,Run Time (Seconds)
,319M, Num_Chunks:12,17.6389
,319M, Num_Chunks:12,19.5360
,319M, Num_Chunks:12,17.0204
,320M, Num_Chunks:12,25.8895
,320M, Num_Chunks:12,25.0158
,320M, Num_Chunks:12,23.7484
,320M, Num_Chunks:12,17.5553
,320M, Num_Chunks:12,16.7801
,320M, Num_Chunks:12,22.0049
,320M, Num_Chunks:12,19.7863
,320M, Num_Chunks:12,19.7191
,320M, Num_Chunks:12,19.8566
,320M, Num_Chunks:12,20.5636
,321M, Num_Chunks:12,27.4197
,321M, Num_Chunks:12,19.0962
,321M, Num_Chunks:12,20.6049
,321M, Num_Chunks:12,19.3357
,321M, Num_Chunks:12,19.7043
,321M, Num_Chunks:12,25.5302
,321M, Num_Chunks:12,26.7752
,321M, Num_Chunks:12,28.8811
,321M, Num_Chunks:12,26.9414
,321M, Num_Chunks:12,17.9261
,322M, Num_Chunks:12,25.7318
,322M, Num_Chunks:12,19.7909
,322M, Num_Chunks:12,22.7734
,322M, Num_Chunks:12,15.8322
,322M, Num_Chunks:12,23.8740
,322M, Num_Chunks:12,18.7580
,322M, Num_Chunks:12,32.3723
,322M, Num_Chunks:12,22.1688
,322M, Num_Chunks:12,16.6017
,322M, Num_Chunks:12,20.1491
,323M, Num_Chunks:12,27.2878
,323M, Num_Chunks:12,18.5316
,323M, Num_Chunks:12,23.8166
,323M, Num_Chunks:12,23.3317
,323M, Num_Chunks:12,19.8950
,323M, Num_Chunks:12,24.4405
,323M, Num_Chunks:12,23.4056
,323M, Num_Chunks:12,23.4334
,323M, Num_Chunks:12,15.4027
,323M, Num_Chunks:12,14.3218
,324M, Num_Chunks:12,24.0314
,324M, Num_Chunks:12,27.5300
,324M, Num_Chunks:12,30.3710
,324M, Num_Chunks:12,24.1031
,324M, Num_Chunks:12,21.7586
,324M, Num_Chunks:12,17.9174
,324M, Num_Chunks:12,20.0587
,324M, Num_Chunks:12,21.3544
,324M, Num_Chunks:12,21.8354
,324M, Num_Chunks:12,19.2971
,325M, Num_Chunks:12,17.7892
,325M, Num_Chunks:12,18.1129
,325M, Num_Chunks:12,21.8403
,325M, Num_Chunks:12,23.4883
,325M, Num_Chunks:12,22.8515
,325M, Num_Chunks:12,16.0951
,325M, Num_Chunks:12,17.7813
,325M, Num_Chunks:12,20.8000
,325M, Num_Chunks:12,22.9858
,325M, Num_Chunks:12,15.2660
,326M, Num_Chunks:12,20.9540
,326M, Num_Chunks:12,18.0915
,326M, Num_Chunks:12,25.3263
,326M, Num_Chunks:12,27.8895
,326M, Num_Chunks:12,23.8510
,326M, Num_Chunks:12,15.3119
,326M, Num_Chunks:12,17.6742
,326M, Num_Chunks:12,26.9201
,326M, Num_Chunks:12,29.5590
,326M, Num_Chunks:12,25.9567
,327M, Num_Chunks:12,30.2081
,327M, Num_Chunks:12,15.0960
,327M, Num_Chunks:12,19.4501
,327M, Num_Chunks:12,20.4813
,327M, Num_Chunks:12,28.2487
,327M, Num_Chunks:12,17.5970
,327M, Num_Chunks:12,18.8363
,327M, Num_Chunks:12,18.4521
,327M, Num_Chunks:12,15.2158
,327M, Num_Chunks:12,27.5625
,328M, Num_Chunks:12,29.0091
,328M, Num_Chunks:12,17.2258
,328M, Num_Chunks:12,21.3016
,328M, Num_Chunks:12,25.5970
,328M, Num_Chunks:12,18.2358
,328M, Num_Chunks:12,20.7868
,328M, Num_Chunks:12,22.1466
,328M, Num_Chunks:12,15.4835
,328M, Num_Chunks:12,23.0624
,328M, Num_Chunks:12,19.5034
,329M, Num_Chunks:12,22.2545
,329M, Num_Chunks:12,30.3684
,329M, Num_Chunks:12,17.7632
,329M, Num_Chunks:12,15.1916
,329M, Num_Chunks:12,27.2016
,329M, Num_Chunks:12,26.8130
,329M, Num_Chunks:12,24.5549
,329M, Num_Chunks:12,17.8481
,329M, Num_Chunks:12,20.6301
,329M, Num_Chunks:12,18.2786
,330M, Num_Chunks:12,24.5229
,330M, Num_Chunks:12,22.2654
,330M, Num_Chunks:12,18.7004
,330M, Num_Chunks:12,16.3292
,330M, Num_Chunks:12,20.5019
,330M, Num_Chunks:12,21.1720
,330M, Num_Chunks:12,19.0072
,330M, Num_Chunks:12,27.9341
,330M, Num_Chunks:12,17.8689
,330M, Num_Chunks:12,16.7907
,331M, Num_Chunks:12,22.2200
,331M, Num_Chunks:12,23.7420
,331M, Num_Chunks:12,26.3529
,331M, Num_Chunks:12,16.1760
,331M, Num_Chunks:12,18.6050
,331M, Num_Chunks:12,17.7955
,331M, Num_Chunks:12,18.2143
,331M, Num_Chunks:12,23.3056
,331M, Num_Chunks:12,32.0980
,331M, Num_Chunks:12,18.0364
,332M, Num_Chunks:12,17.5538
,332M, Num_Chunks:12,23.5472
,332M, Num_Chunks:12,18.6520
,332M, Num_Chunks:12,22.1078
,332M, Num_Chunks:12,28.1136
,332M, Num_Chunks:12,16.5376
,332M, Num_Chunks:12,13.6303
,332M, Num_Chunks:12,26.5512
,332M, Num_Chunks:12,17.9511
,332M, Num_Chunks:12,25.5596
,333M, Num_Chunks:12,19.6697
,333M, Num_Chunks:12,23.4016
,333M, Num_Chunks:12,18.4926
,333M, Num_Chunks:12,17.4802
,333M, Num_Chunks:12,20.4942
,333M, Num_Chunks:12,17.1062
,333M, Num_Chunks:12,17.6343
,333M, Num_Chunks:12,21.0578
,333M, Num_Chunks:12,18.0680
,333M, Num_Chunks:12,20.1870
,334M, Num_Chunks:12,21.2070
,334M, Num_Chunks:12,17.6192
,334M, Num_Chunks:12,26.3613
,334M, Num_Chunks:12,21.4556
,334M, Num_Chunks:12,20.8277
,334M, Num_Chunks:12,19.6968
,334M, Num_Chunks:12,27.4062
,334M, Num_Chunks:12,18.8341
,334M, Num_Chunks:12,15.5049
,334M, Num_Chunks:12,23.9091
,335M, Num_Chunks:12,28.2371
,335M, Num_Chunks:12,21.0280
,335M, Num_Chunks:12,25.2489
,335M, Num_Chunks:12,28.7051
,335M, Num_Chunks:12,24.4166
,335M, Num_Chunks:12,21.6524
,335M, Num_Chunks:12,30.7800
,335M, Num_Chunks:12,20.1463
,335M, Num_Chunks:12,18.3154
,335M, Num_Chunks:12,19.7503
,336M, Num_Chunks:12,25.4843
,336M, Num_Chunks:12,21.3193
,336M, Num_Chunks:12,21.5275
,336M, Num_Chunks:12,23.4921
,336M, Num_Chunks:12,20.1718
,336M, Num_Chunks:12,27.4778
,336M, Num_Chunks:12,20.6934
,336M, Num_Chunks:12,26.8769
,336M, Num_Chunks:12,19.2024
,336M, Num_Chunks:12,23.2997
,337M, Num_Chunks:12,17.0591
,337M, Num_Chunks:12,26.1166
,337M, Num_Chunks:12,18.0010
,337M, Num_Chunks:12,25.5960
,337M, Num_Chunks:12,22.2742
,337M, Num_Chunks:12,27.4009
,337M, Num_Chunks:12,27.4364
,337M, Num_Chunks:12,15.8099
,337M, Num_Chunks:12,25.1199
,337M, Num_Chunks:12,18.3683
,338M, Num_Chunks:12,22.4254
,338M, Num_Chunks:12,23.5374
,338M, Num_Chunks:12,19.6983
,338M, Num_Chunks:12,26.5641
,338M, Num_Chunks:12,23.9377
,338M, Num_Chunks:12,25.6516
,338M, Num_Chunks:12,23.8342
,338M, Num_Chunks:12,21.3262
,338M, Num_Chunks:12,20.2886
,338M, Num_Chunks:12,20.6985
,339M, Num_Chunks:12,16.6399
,339M, Num_Chunks:12,17.3880
,339M, Num_Chunks:12,17.8183
,339M, Num_Chunks:12,29.0036
,339M, Num_Chunks:12,19.7144
,339M, Num_Chunks:12,15.7798
,339M, Num_Chunks:12,23.5464
,339M, Num_Chunks:12,17.4343
,339M, Num_Chunks:12,19.8500
,339M, Num_Chunks:12,24.6371
,340M, Num_Chunks:12,24.8177
,340M, Num_Chunks:12,17.2285
,340M, Num_Chunks:12,23.4250
,340M, Num_Chunks:12,20.7620
,340M, Num_Chunks:12,28.4144
,340M, Num_Chunks:12,28.5737
,340M, Num_Chunks:12,20.2815
,340M, Num_Chunks:12,17.9211
,340M, Num_Chunks:12,15.7354
,340M, Num_Chunks:12,19.7008
,341M, Num_Chunks:12,17.6984
,341M, Num_Chunks:12,22.5208
,341M, Num_Chunks:12,19.5597
,341M, Num_Chunks:12,18.9079
,341M, Num_Chunks:12,21.8531
,341M, Num_Chunks:12,27.5187
,341M, Num_Chunks:12,18.2131
,341M, Num_Chunks:12,20.1172
,341M, Num_Chunks:12,30.6965
,341M, Num_Chunks:12,18.0071
,342M, Num_Chunks:11,22.9982
,342M, Num_Chunks:11,25.2143
,342M, Num_Chunks:11,18.6651
,342M, Num_Chunks:11,21.8307
,342M, Num_Chunks:11,18.9058
,342M, Num_Chunks:11,24.5652
,342M, Num_Chunks:11,25.8224
,342M, Num_Chunks:11,24.7187
,342M, Num_Chunks:11,17.8561
,342M, Num_Chunks:11,27.6341
,343M, Num_Chunks:11,18.8503
,343M, Num_Chunks:11,27.9377
,343M, Num_Chunks:11,23.5608
,343M, Num_Chunks:11,20.0935
,343M, Num_Chunks:11,18.8628
,343M, Num_Chunks:11,19.5607
,343M, Num_Chunks:11,18.8197
,343M, Num_Chunks:11,20.8344
,343M, Num_Chunks:11,26.0786
,343M, Num_Chunks:11,17.4729
,344M, Num_Chunks:11,30.1006
,344M, Num_Chunks:11,17.3226
,344M, Num_Chunks:11,20.4333
,344M, Num_Chunks:11,23.8203
,344M, Num_Chunks:11,18.0729
,344M, Num_Chunks:11,22.3580
,344M, Num_Chunks:11,24.1960
,344M, Num_Chunks:11,23.8955
,344M, Num_Chunks:11,16.9990
,344M, Num_Chunks:11,24.6854
,345M, Num_Chunks:11,25.9324
,345M, Num_Chunks:11,22.6509
,345M, Num_Chunks:11,26.4984
,345M, Num_Chunks:11,29.1289
,345M, Num_Chunks:11,18.5270
,345M, Num_Chunks:11,19.1430
,345M, Num_Chunks:11,33.6394
,345M, Num_Chunks:11,26.7787
,345M, Num_Chunks:11,28.5539
,345M, Num_Chunks:11,19.7033
,346M, Num_Chunks:11,17.9966
,346M, Num_Chunks:11,19.5822
,346M, Num_Chunks:11,19.6332
,346M, Num_Chunks:11,23.8847
,346M, Num_Chunks:11,19.6826
,346M, Num_Chunks:11,17.8130
,346M, Num_Chunks:11,27.5175
,346M, Num_Chunks:11,25.3386
,346M, Num_Chunks:11,24.8042
,346M, Num_Chunks:11,20.8107
,347M, Num_Chunks:11,19.8487
,347M, Num_Chunks:11,19.1393
,347M, Num_Chunks:11,20.0103
,347M, Num_Chunks:11,27.5080
,347M, Num_Chunks:11,25.3063
,347M, Num_Chunks:11,23.3311
,347M, Num_Chunks:11,25.6301
,347M, Num_Chunks:11,15.2587
,347M, Num_Chunks:11,19.4557
,347M, Num_Chunks:11,22.5197
,348M, Num_Chunks:11,21.6186
,348M, Num_Chunks:11,24.6483
,348M, Num_Chunks:11,24.1333
,348M, Num_Chunks:11,19.2958
,348M, Num_Chunks:11,17.8112
,348M, Num_Chunks:11,17.0464
,348M, Num_Chunks:11,23.3258
,348M, Num_Chunks:11,25.3945
,348M, Num_Chunks:11,20.7651
,348M, Num_Chunks:11,18.2746
,349M, Num_Chunks:11,28.5520
,349M, Num_Chunks:11,27.3758
,349M, Num_Chunks:11,24.5439
,349M, Num_Chunks:11,21.8068
,349M, Num_Chunks:11,23.8334
,349M, Num_Chunks:11,19.7397
,349M, Num_Chunks:11,20.5565
,349M, Num_Chunks:11,21.1720
,349M, Num_Chunks:11,22.4181
,349M, Num_Chunks:11,15.8245
,350M, Num_Chunks:11,21.4305
,350M, Num_Chunks:11,22.0704
,350M, Num_Chunks:11,21.5811
,350M, Num_Chunks:11,29.4181
,350M, Num_Chunks:11,28.3113
,350M, Num_Chunks:11,16.8317
,350M, Num_Chunks:11,16.7359
,350M, Num_Chunks:11,21.0641
,350M, Num_Chunks:11,19.9396
,350M, Num_Chunks:11,18.5488
,351M, Num_Chunks:11,19.2205
,351M, Num_Chunks:11,26.0345
,351M, Num_Chunks:11,21.2656
,351M, Num_Chunks:11,22.2235
,351M, Num_Chunks:11,16.1350
,351M, Num_Chunks:11,18.0452
,351M, Num_Chunks:11,19.8967
,351M, Num_Chunks:11,27.8461
,351M, Num_Chunks:11,22.5847
,351M, Num_Chunks:11,17.2509
,352M, Num_Chunks:11,27.1323
,352M, Num_Chunks:11,24.1316
,352M, Num_Chunks:11,18.6000
,352M, Num_Chunks:11,20.8869
,352M, Num_Chunks:11,20.3142
,352M, Num_Chunks:11,21.7173
,352M, Num_Chunks:11,19.6601
,352M, Num_Chunks:11,21.7068
,352M, Num_Chunks:11,20.3889
,352M, Num_Chunks:11,15.7077
,353M, Num_Chunks:11,19.0395
,353M, Num_Chunks:11,22.5681
,353M, Num_Chunks:11,15.7713
,353M, Num_Chunks:11,16.0288
,353M, Num_Chunks:11,17.2995
,353M, Num_Chunks:11,24.7760
,353M, Num_Chunks:11,16.3436
,353M, Num_Chunks:11,25.8248
,353M, Num_Chunks:11,23.9193
,353M, Num_Chunks:11,22.4124
,354M, Num_Chunks:11,26.0376
,354M, Num_Chunks:11,18.1376
,354M, Num_Chunks:11,23.7589
,354M, Num_Chunks:11,19.7208
,354M, Num_Chunks:11,17.3450
,354M, Num_Chunks:11,21.4719
,354M, Num_Chunks:11,19.3851
,354M, Num_Chunks:11,15.8561
,354M, Num_Chunks:11,27.2698
,354M, Num_Chunks:11,23.6477
,355M, Num_Chunks:11,35.4358
,355M, Num_Chunks:11,24.9249
,355M, Num_Chunks:11,28.6775
,355M, Num_Chunks:11,22.3888
,355M, Num_Chunks:11,22.9910
,355M, Num_Chunks:11,26.2269
,355M, Num_Chunks:11,28.2429
,355M, Num_Chunks:11,18.6968
,355M, Num_Chunks:11,26.8423
,355M, Num_Chunks:11,22.0194
,356M, Num_Chunks:11,24.8053
,356M, Num_Chunks:11,27.2104
,356M, Num_Chunks:11,18.4382
,356M, Num_Chunks:11,15.6855
,356M, Num_Chunks:11,18.8187
,356M, Num_Chunks:11,19.2651
,356M, Num_Chunks:11,19.3907
,356M, Num_Chunks:11,24.6369
,356M, Num_Chunks:11,25.3522
,356M, Num_Chunks:11,19.3102
,357M, Num_Chunks:11,23.3973
,357M, Num_Chunks:11,18.5573
,357M, Num_Chunks:11,21.0302
,357M, Num_Chunks:11,24.2728
,357M, Num_Chunks:11,19.5380
,357M, Num_Chunks:11,21.2473
,357M, Num_Chunks:11,27.7174
,357M, Num_Chunks:11,18.4290
,357M, Num_Chunks:11,22.5265
,357M, Num_Chunks:11,16.4112
,358M, Num_Chunks:11,17.3224
,358M, Num_Chunks:11,20.3434
,358M, Num_Chunks:11,24.1348
,358M, Num_Chunks:11,20.5209
,358M, Num_Chunks:11,20.2905
,358M, Num_Chunks:11,26.4424
,358M, Num_Chunks:11,26.5943
,358M, Num_Chunks:11,23.6725
,358M, Num_Chunks:11,25.8041
,358M, Num_Chunks:11,27.7514
,359M, Num_Chunks:11,15.6626
,359M, Num_Chunks:11,28.6169
,359M, Num_Chunks:11,20.9637
,359M, Num_Chunks:11,30.6992
,359M, Num_Chunks:11,20.8210
,359M, Num_Chunks:11,22.8999
,359M, Num_Chunks:11,31.8201
,359M, Num_Chunks:11,21.3632
,359M, Num_Chunks:11,26.9516
,359M, Num_Chunks:11,16.0591
,360M, Num_Chunks:11,29.9635
,360M, Num_Chunks:11,23.2007
,360M, Num_Chunks:11,18.6892
,360M, Num_Chunks:11,20.8416
,360M, Num_Chunks:11,26.3064
,360M, Num_Chunks:11,18.4967
,360M, Num_Chunks:11,30.8688
,360M, Num_Chunks:11,24.3875
,360M, Num_Chunks:11,29.1658
,360M, Num_Chunks:11,24.5380
,361M, Num_Chunks:11,17.9869
,361M, Num_Chunks:11,15.6591
,361M, Num_Chunks:11,29.5435
,361M, Num_Chunks:11,18.9105
,361M, Num_Chunks:11,20.6131
,361M, Num_Chunks:11,24.4434
,361M, Num_Chunks:11,16.8790
,361M, Num_Chunks:11,28.1592
,361M, Num_Chunks:11,19.7009
,361M, Num_Chunks:11,15.9495
,362M, Num_Chunks:11,28.3191
,362M, Num_Chunks:11,19.0327
,362M, Num_Chunks:11,19.8524
,362M, Num_Chunks:11,24.3970
,362M, Num_Chunks:11,16.0699
,362M, Num_Chunks:11,25.5229
,362M, Num_Chunks:11,30.8638
,362M, Num_Chunks:11,23.2526
,362M, Num_Chunks:11,24.1076
,362M, Num_Chunks:11,20.1779
,363M, Num_Chunks:11,25.7285
,363M, Num_Chunks:11,18.6999
,363M, Num_Chunks:11,22.7335
,363M, Num_Chunks:11,18.7725
,363M, Num_Chunks:11,25.5204
,363M, Num_Chunks:11,16.5394
,363M, Num_Chunks:11,20.5130
,363M, Num_Chunks:11,26.8315
,363M, Num_Chunks:11,17.6137
,363M, Num_Chunks:11,20.3052
,364M, Num_Chunks:11,20.8727
,364M, Num_Chunks:11,21.1658
,364M, Num_Chunks:11,21.6071
,364M, Num_Chunks:11,24.9906
,364M, Num_Chunks:11,25.0326
,364M, Num_Chunks:11,16.2117
,364M, Num_Chunks:11,24.7310
,364M, Num_Chunks:11,17.6834
,364M, Num_Chunks:11,22.2069
,364M, Num_Chunks:11,24.6486
,365M, Num_Chunks:11,30.0458
,365M, Num_Chunks:11,18.6737
,365M, Num_Chunks:11,18.3417
,365M, Num_Chunks:11,25.7931
,365M, Num_Chunks:11,18.4515
,365M, Num_Chunks:11,20.1019
,365M, Num_Chunks:11,16.4302
,365M, Num_Chunks:11,18.3432
,365M, Num_Chunks:11,20.3914
,365M, Num_Chunks:11,18.9841
,366M, Num_Chunks:11,17.5697
,366M, Num_Chunks:11,28.3966
,366M, Num_Chunks:11,16.2774
,366M, Num_Chunks:11,16.0645
,366M, Num_Chunks:11,29.2325
,366M, Num_Chunks:11,28.1591
,366M, Num_Chunks:11,21.5199
,366M, Num_Chunks:11,20.9700
,366M, Num_Chunks:11,18.5566
,366M, Num_Chunks:11,16.1465
,367M, Num_Chunks:11,23.3069
,367M, Num_Chunks:11,19.5943
,367M, Num_Chunks:11,27.8544
,367M, Num_Chunks:11,16.2915
,367M, Num_Chunks:11,20.0556
,367M, Num_Chunks:11,27.9779
,367M, Num_Chunks:11,21.7048
,367M, Num_Chunks:11,24.1971
,367M, Num_Chunks:11,16.1822
,367M, Num_Chunks:11,14.8504
,368M, Num_Chunks:11,21.4134
,368M, Num_Chunks:11,24.6869
,368M, Num_Chunks:11,19.6847
,368M, Num_Chunks:11,16.6021
,368M, Num_Chunks:11,21.3168
,368M, Num_Chunks:11,25.7526
,368M, Num_Chunks:11,21.2582
,368M, Num_Chunks:11,27.7468
,368M, Num_Chunks:11,16.1895
,368M, Num_Chunks:11,21.7014
,369M, Num_Chunks:11,16.9268
,369M, Num_Chunks:11,27.5158
,369M, Num_Chunks:11,33.3303
,369M, Num_Chunks:11,20.4949
,369M, Num_Chunks:11,18.2495
,369M, Num_Chunks:11,25.0165
,369M, Num_Chunks:11,16.8780
,369M, Num_Chunks:11,17.0206
,369M, Num_Chunks:11,22.5200
,369M, Num_Chunks:11,20.6619
,370M, Num_Chunks:11,25.1664
,370M, Num_Chunks:11,21.3147
,370M, Num_Chunks:11,26.2631
,370M, Num_Chunks:11,24.9346
,370M, Num_Chunks:11,18.1511
,370M, Num_Chunks:11,16.1919
,370M, Num_Chunks:11,16.0007
,370M, Num_Chunks:11,22.3258
,370M, Num_Chunks:11,23.5548
,370M, Num_Chunks:11,24.3249
,371M, Num_Chunks:11,15.7045
,371M, Num_Chunks:11,17.5021
,371M, Num_Chunks:11,25.8111
,371M, Num_Chunks:11,21.1043
,371M, Num_Chunks:11,20.9048
,371M, Num_Chunks:11,27.3516
,371M, Num_Chunks:11,26.7860
,371M, Num_Chunks:11,28.9799
,371M, Num_Chunks:11,18.3487
,371M, Num_Chunks:11,28.5555
,372M, Num_Chunks:11,16.4629
,372M, Num_Chunks:11,27.1122
,372M, Num_Chunks:11,23.3702
,372M, Num_Chunks:11,17.5668
,372M, Num_Chunks:11,21.3814
,372M, Num_Chunks:11,23.4461
,372M, Num_Chunks:11,19.5370
,372M, Num_Chunks:11,30.1887
,372M, Num_Chunks:11,20.8992
,372M, Num_Chunks:11,25.2059
,373M, Num_Chunks:10,24.5172
,373M, Num_Chunks:10,19.5685
,373M, Num_Chunks:10,23.9858
,373M, Num_Chunks:10,18.0981
,373M, Num_Chunks:10,32.6501
,373M, Num_Chunks:10,18.8521
,373M, Num_Chunks:10,21.3654
,373M, Num_Chunks:10,23.5815
,373M, Num_Chunks:10,16.8422
,373M, Num_Chunks:10,23.7697
,374M, Num_Chunks:10,30.7206
,374M, Num_Chunks:10,18.8080
,374M, Num_Chunks:10,19.5397
,374M, Num_Chunks:10,19.9240
,374M, Num_Chunks:10,19.1930
,374M, Num_Chunks:10,20.9427
,374M, Num_Chunks:10,18.0182
,374M, Num_Chunks:10,29.3125
,374M, Num_Chunks:10,19.3260
,374M, Num_Chunks:10,22.8944
,375M, Num_Chunks:10,17.7871
,375M, Num_Chunks:10,21.0582
,375M, Num_Chunks:10,19.1998
,375M, Num_Chunks:10,19.7332
,375M, Num_Chunks:10,20.9744
,375M, Num_Chunks:10,22.3667
,375M, Num_Chunks:10,23.8866
,375M, Num_Chunks:10,17.7686
,375M, Num_Chunks:10,24.3436
,375M, Num_Chunks:10,20.8795
,376M, Num_Chunks:10,19.8019
,376M, Num_Chunks:10,27.3153
,376M, Num_Chunks:10,23.8967
,376M, Num_Chunks:10,22.9188
,376M, Num_Chunks:10,23.8916
,376M, Num_Chunks:10,22.7440
,376M, Num_Chunks:10,28.0102
,376M, Num_Chunks:10,18.5616
,376M, Num_Chunks:10,23.0362
,376M, Num_Chunks:10,28.2096
,377M, Num_Chunks:10,18.7134
,377M, Num_Chunks:10,33.0838
,377M, Num_Chunks:10,22.8955
,377M, Num_Chunks:10,27.0165
,377M, Num_Chunks:10,19.8144
,377M, Num_Chunks:10,20.3758
,377M, Num_Chunks:10,29.9714
,377M, Num_Chunks:10,19.0711
,377M, Num_Chunks:10,28.5304
,377M, Num_Chunks:10,27.4339
,378M, Num_Chunks:10,27.4962
,378M, Num_Chunks:10,27.6345
,378M, Num_Chunks:10,18.9533
,378M, Num_Chunks:10,24.9887
,378M, Num_Chunks:10,18.1985
,378M, Num_Chunks:10,25.7311
,378M, Num_Chunks:10,26.6558
,378M, Num_Chunks:10,19.0383
,378M, Num_Chunks:10,17.0456
,378M, Num_Chunks:10,17.6953
,379M, Num_Chunks:10,20.7988
,379M, Num_Chunks:10,24.0914
,379M, Num_Chunks:10,29.0881
,379M, Num_Chunks:10,17.7878
,379M, Num_Chunks:10,19.1786
,379M, Num_Chunks:10,23.6379
,379M, Num_Chunks:10,18.0489
,379M, Num_Chunks:10,22.6431
,379M, Num_Chunks:10,18.6494
,379M, Num_Chunks:10,18.2863
,380M, Num_Chunks:10,15.7974
,380M, Num_Chunks:10,30.4975
,380M, Num_Chunks:10,28.2959
,380M, Num_Chunks:10,21.2396
,380M, Num_Chunks:10,19.2734
,380M, Num_Chunks:10,19.1928
,380M, Num_Chunks:10,21.8043
,380M, Num_Chunks:10,23.0336
,380M, Num_Chunks:10,18.2078
,380M, Num_Chunks:10,23.7373
,381M, Num_Chunks:10,28.1148
,381M, Num_Chunks:10,26.8027
,381M, Num_Chunks:10,20.2748
,381M, Num_Chunks:10,24.3631
,381M, Num_Chunks:10,26.2789
,381M, Num_Chunks:10,22.6397
,381M, Num_Chunks:10,27.3035
,381M, Num_Chunks:10,20.1262
,381M, Num_Chunks:10,24.2955
,381M, Num_Chunks:10,26.4173
,382M, Num_Chunks:10,25.5306
,382M, Num_Chunks:10,20.2512
,382M, Num_Chunks:10,23.2753
,382M, Num_Chunks:10,32.0256
,382M, Num_Chunks:10,26.1107
,382M, Num_Chunks:10,28.4036
,382M, Num_Chunks:10,19.3289
,382M, Num_Chunks:10,16.9706
,382M, Num_Chunks:10,26.9645
,382M, Num_Chunks:10,24.3482
,383M, Num_Chunks:10,25.0166
,383M, Num_Chunks:10,26.4055
,383M, Num_Chunks:10,22.2232
,383M, Num_Chunks:10,20.4522
,383M, Num_Chunks:10,26.2992
,383M, Num_Chunks:10,21.4654
,383M, Num_Chunks:10,18.9943
,383M, Num_Chunks:10,32.4560
,383M, Num_Chunks:10,20.3406
,383M, Num_Chunks:10,23.4737
,384M, Num_Chunks:10,17.4630
,384M, Num_Chunks:10,26.6329
,384M, Num_Chunks:10,26.8713
,384M, Num_Chunks:10,29.2865
,384M, Num_Chunks:10,20.1220
,384M, Num_Chunks:10,19.5765
,384M, Num_Chunks:10,17.7642
,384M, Num_Chunks:10,25.3964
,384M, Num_Chunks:10,30.5240
,384M, Num_Chunks:10,25.9005
,385M, Num_Chunks:10,22.8847
,385M, Num_Chunks:10,21.9329
,385M, Num_Chunks:10,27.4827
,385M, Num_Chunks:10,19.6378
,385M, Num_Chunks:10,31.0965
,385M, Num_Chunks:10,22.6989
,385M, Num_Chunks:10,18.9123
,385M, Num_Chunks:10,25.3575
,385M, Num_Chunks:10,18.7907
,385M, Num_Chunks:10,23.5792
,386M, Num_Chunks:10,20.8995
,386M, Num_Chunks:10,29.4379
,386M, Num_Chunks:10,18.5711
,386M, Num_Chunks:10,20.9439
,386M, Num_Chunks:10,28.7634
,386M, Num_Chunks:10,25.1804
,386M, Num_Chunks:10,16.9990
,386M, Num_Chunks:10,19.3555
,386M, Num_Chunks:10,24.7822
,386M, Num_Chunks:10,20.1753
,387M, Num_Chunks:10,19.2854
,387M, Num_Chunks:10,21.2465
,387M, Num_Chunks:10,19.2850
,387M, Num_Chunks:10,23.5457
,387M, Num_Chunks:10,25.8116
,387M, Num_Chunks:10,23.1575
,387M, Num_Chunks:10,29.6273
,387M, Num_Chunks:10,23.0967
,387M, Num_Chunks:10,23.2406
,387M, Num_Chunks:10,29.3585
,388M, Num_Chunks:10,21.7602
,388M, Num_Chunks:10,15.9554
,388M, Num_Chunks:10,23.9977
,388M, Num_Chunks:10,24.1901
,388M, Num_Chunks:10,29.1102
,388M, Num_Chunks:10,26.3978
,388M, Num_Chunks:10,21.7798
,388M, Num_Chunks:10,19.8695
,388M, Num_Chunks:10,25.4022
,388M, Num_Chunks:10,19.3010
,389M, Num_Chunks:10,26.0545
,389M, Num_Chunks:10,32.2955
,389M, Num_Chunks:10,24.2312
,389M, Num_Chunks:10,24.0982
,389M, Num_Chunks:10,19.0299
,389M, Num_Chunks:10,22.2247
,389M, Num_Chunks:10,17.8442
,389M, Num_Chunks:10,16.5303
,389M, Num_Chunks:10,19.0611
,389M, Num_Chunks:10,19.6945
,390M, Num_Chunks:10,25.7678
,390M, Num_Chunks:10,18.8927
,390M, Num_Chunks:10,21.8646
,390M, Num_Chunks:10,20.2095
,390M, Num_Chunks:10,19.4081
,390M, Num_Chunks:10,22.1321
,390M, Num_Chunks:10,16.0634
,390M, Num_Chunks:10,18.5777
,390M, Num_Chunks:10,17.8823
,390M, Num_Chunks:10,25.9609
,391M, Num_Chunks:10,28.7856
,391M, Num_Chunks:10,20.9425
,391M, Num_Chunks:10,19.0705
,391M, Num_Chunks:10,18.6798
,391M, Num_Chunks:10,21.4989
,391M, Num_Chunks:10,21.5161
,391M, Num_Chunks:10,30.2722
,391M, Num_Chunks:10,22.5978
,391M, Num_Chunks:10,27.0701
,391M, Num_Chunks:10,29.4038
,392M, Num_Chunks:10,26.0920
,392M, Num_Chunks:10,33.2168
,392M, Num_Chunks:10,20.3814
,392M, Num_Chunks:10,25.2353
,392M, Num_Chunks:10,21.6472
,392M, Num_Chunks:10,27.4662
,392M, Num_Chunks:10,22.0887
,392M, Num_Chunks:10,17.1774
,392M, Num_Chunks:10,23.4985
,392M, Num_Chunks:10,21.2490
,393M, Num_Chunks:10,25.9251
,393M, Num_Chunks:10,19.2250
